MovieID,AvgRating,count,MovieTitle,Genres
55280,3.708504289444237,2681,Lars and the Real Girl (2007),Comedy|Drama
1171,3.7070026369762674,3413,Bob Roberts (1992),Comedy
2750,3.706646783127397,2347,Radio Days (1987),Comedy|Drama
68073,3.7044520547945203,1460,Pirate Radio (2009),Comedy|Drama
66665,3.702925045703839,1094,Away We Go (2009),Comedy|Drama|Romance
53956,3.702409638554217,1660,Death at a Funeral (2007),Comedy
30810,3.7004785382830625,6896,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
108932,3.6999743128692524,3893,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy
1484,3.699623352165725,1062,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance
1073,3.6993942610922033,32027,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
5292,3.6982514177693764,2116,Slap Shot (1977),Comedy
5021,3.6962338949454905,1009,Murder by Death (1976),Comedy|Crime|Mystery|Thriller
4356,3.693337687785761,1531,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
4349,3.692282749675746,1542,Catch-22 (1970),Comedy|War
106918,3.691483936766956,1961,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
322,3.6904530744336568,3090,Swimming with Sharks (1995),Comedy|Drama
2000,3.690193434631541,19283,Lethal Weapon (1987),Action|Comedy|Crime|Drama
62956,3.689641434262948,1255,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi
38886,3.6868867082961643,2242,"Squid and the Whale, The (2005)",Comedy|Drama
96655,3.685672514619883,684,Robot & Frank (2012),Comedy|Drama|Sci-Fi
588,3.684446354038792,48876,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
60161,3.6842105263157894,1349,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi
348,3.6837264150943394,8480,Bullets Over Broadway (1994),Comedy
2065,3.6834687052078356,4186,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
2239,3.6830294530154277,713,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
2243,3.6814856052171145,6287,Broadcast News (1987),Comedy|Drama|Romance
3552,3.681416373681567,9955,Caddyshack (1980),Comedy
103335,3.6810029282576866,2732,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX
441,3.6804815682932026,9386,Dazed and Confused (1993),Comedy
42004,3.679668049792531,1205,Transamerica (2005),Adventure|Comedy|Drama
3034,3.6793268346514623,5437,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
4499,3.678755894902313,4453,Dirty Rotten Scoundrels (1988),Comedy
8949,3.6779553817847286,8696,Sideways (2004),Comedy|Drama|Romance
4102,3.676482961716449,2377,Eddie Murphy Raw (1987),Comedy|Documentary
3581,3.676255230125523,956,Human Traffic (1999),Comedy
2390,3.676114890400605,2646,Little Voice (1998),Comedy
1907,3.6739666568018152,10137,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
2580,3.67371145136942,9274,Go (1999),Comedy|Crime
3129,3.672972972972973,1850,Sweet and Lowdown (1999),Comedy|Drama
1594,3.6723435764531653,2701,In the Company of Men (1997),Comedy|Drama
8183,3.6720963172804533,706,Educating Rita (1983),Comedy|Drama
138036,3.6719233147804577,1617,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy
85881,3.671523178807947,755,Win Win (2011),Comedy|Drama
76251,3.671231231231231,8325,Kick-Ass (2010),Action|Comedy
56788,3.6706526145115523,2467,Charlie Wilson's War (2007),Comedy|Drama|War
3361,3.6696507376119025,7931,Bull Durham (1988),Comedy|Drama|Romance
5103,3.669396775871035,3846,"Sandlot, The (1993)",Children|Comedy|Drama
3516,3.6693386773547094,998,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
4529,3.668555240793201,706,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
6296,3.6678216330219944,3319,"Mighty Wind, A (2003)",Comedy|Musical
3448,3.6669649805447473,12850,"Good Morning, Vietnam (1987)",Comedy|Drama|War
34528,3.6664532650448143,781,Junebug (2005),Comedy|Drama
3163,3.6655236907730675,1604,Topsy-Turvy (1999),Comedy|Drama|Musical
3831,3.665370813397129,1672,Saving Grace (2000),Comedy
5377,3.6636877199481384,10798,About a Boy (2002),Comedy|Drama|Romance
69122,3.6626924595341492,12665,"Hangover, The (2009)",Comedy|Crime
53318,3.662442396313364,1302,Cashback (2006),Comedy|Drama|Romance
1912,3.66209331943962,8637,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
140110,3.66180981595092,1304,The Intern (2015),Comedy
80549,3.6613573407202216,3610,Easy A (2010),Comedy|Romance
11,3.6610912297080027,19281,"American President, The (1995)",Comedy|Drama|Romance
281,3.6604284658951,4061,Nobody's Fool (1994),Comedy|Drama|Romance
8690,3.65983026874116,707,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
492,3.659497122084217,3301,Manhattan Murder Mystery (1993),Comedy|Mystery
671,3.659122085048011,7290,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
235,3.65819941247624,17361,Ed Wood (1994),Comedy|Drama
59784,3.657429963459196,8210,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
6978,3.65712187958884,681,Slacker (1991),Comedy|Drama
2171,3.6549919484702094,1242,Next Stop Wonderland (1998),Comedy|Drama|Romance
471,3.6549178968319787,12058,"Hudsucker Proxy, The (1994)",Comedy
107141,3.6530131826742,1062,Saving Mr. Banks (2013),Comedy|Drama
64285,3.6526315789473682,665,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy
1663,3.6517518168998806,9219,Stripes (1981),Comedy|War
1297,3.650172860847018,4628,Real Genius (1985),Comedy
357,3.6479786943458072,29288,Four Weddings and a Funeral (1994),Comedy|Romance
80693,3.647893772893773,1092,It's Kind of a Funny Story (2010),Comedy|Drama
2150,3.6469534050179213,10044,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
3210,3.646839948231234,9272,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
6893,3.6451612903225805,2387,"Italian Job, The (1969)",Action|Comedy|Crime
6708,3.6450097500443186,5641,Matchstick Men (2003),Comedy|Crime|Drama
635,3.644667832167832,1144,"Family Thing, A (1996)",Comedy|Drama
2184,3.6426666666666665,1500,"Trouble with Harry, The (1955)",Comedy|Mystery
111443,3.6392075078206467,959,Chef (2014),Comedy
31923,3.637956204379562,685,"Three Musketeers, The (1973)",Action|Adventure|Comedy
1958,3.6340444444444446,5625,Terms of Endearment (1983),Comedy|Drama
1396,3.6333161042605036,13543,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
3028,3.6332304526748973,972,"Taming of the Shrew, The (1967)",Comedy
95873,3.632801161103048,689,Ruby Sparks (2012),Comedy|Fantasy|Romance
4802,3.632768361581921,708,Operation Petticoat (1959),Action|Comedy|Romance|War
2125,3.6318526221958103,6731,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance
4357,3.629088785046729,856,How to Marry a Millionaire (1953),Comedy|Drama|Romance
3072,3.629074796919506,9479,Moonstruck (1987),Comedy|Romance
2078,3.6285521626047585,10381,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
901,3.628081779915815,1663,Funny Face (1957),Comedy|Musical
3244,3.6270358306188926,1535,"Goodbye Girl, The (1977)",Comedy|Romance
1392,3.626848691695108,1758,Citizen Ruth (1996),Comedy|Drama
81564,3.6267666570522064,3467,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
59126,3.626720647773279,1235,Religulous (2008),Comedy|Documentary
2596,3.6252246854403833,1669,SLC Punk! (1998),Comedy|Drama
345,3.6247749678525505,11665,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
4361,3.6236559139784945,9207,Tootsie (1982),Comedy|Romance
2144,3.623208020050125,9975,Sixteen Candles (1984),Comedy|Romance
6663,3.621934604904632,1468,"Pink Panther Strikes Again, The (1976)",Comedy|Crime
2583,3.620951913640824,2038,Cookie's Fortune (1999),Comedy|Drama
60950,3.620814635830169,2897,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance
1699,3.6202321724709785,1206,"Butcher Boy, The (1997)",Comedy|Drama
2005,3.61885513637106,12246,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy
5013,3.617676125935338,7083,Gosford Park (2001),Comedy|Drama|Mystery
2301,3.61734693877551,4900,History of the World: Part I (1981),Comedy|Musical
1885,3.6154696132596684,4525,"Opposite of Sex, The (1998)",Comedy|Drama|Romance
3052,3.6153718825866257,18124,Dogma (1999),Adventure|Comedy|Fantasy
2700,3.6152987012987015,19250,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
97306,3.6141643059490085,1765,Seven Psychopaths (2012),Comedy|Crime
93510,3.6140602582496415,3485,21 Jump Street (2012),Action|Comedy|Crime
3396,3.6126086408867617,7939,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
96588,3.6115269461077846,2004,Pitch Perfect (2012),Comedy|Musical
2797,3.6112166859791426,21575,Big (1988),Comedy|Drama|Fantasy|Romance
67087,3.6109303838646714,3074,"I Love You, Man (2009)",Comedy
93840,3.6104712041884817,3820,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
5380,3.610330765745356,2207,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
6188,3.6101928374655645,6534,Old School (2003),Comedy
1639,3.60996008363429,15783,Chasing Amy (1997),Comedy|Drama|Romance
8366,3.60968606431853,2612,Saved! (2004),Comedy|Drama
1125,3.6093442622950818,6100,"Return of the Pink Panther, The (1975)",Comedy|Crime
103539,3.609011627906977,688,The Spectacular Now (2013),Comedy|Drama|Romance
34437,3.608885754583921,3545,Broken Flowers (2005),Comedy|Drama
58998,3.608793686583991,5322,Forgetting Sarah Marshall (2008),Comedy|Romance
42725,3.607685810810811,1184,Grandma's Boy (2006),Comedy
2109,3.6070683519450237,8149,"Jerk, The (1979)",Comedy
8596,3.6070219966159054,1182,Revenge of the Pink Panther (1978),Comedy|Crime
2423,3.606044853705629,6733,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
6636,3.60598111227702,953,"Sure Thing, The (1985)",Comedy|Romance
171,3.605154639175258,1455,Jeffrey (1995),Comedy|Drama
2721,3.604734576757532,697,Trick (1999),Comedy|Romance
4467,3.6047177529315517,3667,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
27790,3.6041860465116278,1075,Millions (2004),Children|Comedy|Crime|Drama|Fantasy
4191,3.603538663171691,763,Alfie (1966),Comedy|Drama|Romance
6618,3.6034975017844397,2802,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
81229,3.602785923753666,3410,Red (2010),Action|Comedy
3358,3.6027753686036426,2306,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
3397,3.6023575638506875,2545,"Great Muppet Caper, The (1981)",Children|Comedy
90430,3.6009732360097324,822,Carnage (2011),Comedy|Drama
36708,3.6009615384615383,1768,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy
3108,3.600398313027179,8536,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
440,3.5992604517784375,19877,Dave (1993),Comedy|Romance
56333,3.5961298377028714,801,"Savages, The (2007)",Comedy|Drama
2108,3.5958545834967963,7647,L.A. Story (1991),Comedy|Romance
56587,3.595823095823096,2849,"Bucket List, The (2007)",Comedy|Drama
54281,3.595213319458897,961,Charlie Bartlett (2007),Comedy|Drama
71518,3.595145631067961,1030,Whip It (2009),Comedy|Drama
5500,3.5945415626114876,2803,Top Secret! (1984),Comedy
5508,3.5921895006402047,1562,24 Hour Party People (2002),Comedy|Drama|Musical
5650,3.591130012150668,1646,Strange Brew (1983),Comedy
134368,3.5900343642611685,1455,Spy (2015),Action|Comedy|Crime
2890,3.589942881931892,13831,Three Kings (1999),Action|Adventure|Comedy|Drama|War
2355,3.5895922975333363,23473,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
71464,3.58842272968667,1883,"Serious Man, A (2009)",Comedy|Drama
3175,3.5880611270296083,15705,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
91077,3.5877828054298644,2210,"Descendants, The (2011)",Comedy|Drama
2083,3.587534836584748,3947,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical
63131,3.5872377622377623,2860,Role Models (2008),Comedy
58047,3.5844994617868675,1858,"Definitely, Maybe (2008)",Comedy|Drama|Romance
68848,3.5844827586206898,870,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance
6881,3.584466714387974,1397,Pieces of April (2003),Comedy|Drama
4016,3.584352773826458,7030,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
3685,3.5842529711375213,2356,Prizzi's Honor (1985),Comedy|Drama|Romance
8464,3.583961141950833,10088,Super Size Me (2004),Comedy|Documentary|Drama
103141,3.5839100346020762,2312,Monsters University (2013),Adventure|Animation|Comedy
6003,3.583903600119012,3361,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
3873,3.5838171262699565,1378,Cat Ballou (1965),Comedy|Western
8910,3.583540527100945,4022,I Heart Huckabees (2004),Comedy
7028,3.580965909090909,704,Quick Change (1990),Comedy|Crime
180,3.5785668380462723,9336,Mallrats (1995),Comedy|Romance
2870,3.578503301540719,1363,Barefoot in the Park (1967),Comedy
4002,3.578227173649794,8258,"Planes, Trains & Automobiles (1987)",Comedy
3526,3.5776564235468347,5402,Parenthood (1989),Comedy|Drama
5051,3.5766283524904217,1044,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance
8610,3.5766129032258065,992,All of Me (1984),Comedy|Fantasy
67295,3.576073619631902,815,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Children|Comedy
5218,3.5757469131853368,15631,Ice Age (2002),Adventure|Animation|Children|Comedy
2857,3.575146198830409,5130,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
2968,3.5745426032409826,9565,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
21,3.5743379247740457,25337,Get Shorty (1995),Comedy|Crime|Thriller
3868,3.5736285448628546,8604,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
69604,3.5732954545454545,880,Whatever Works (2009),Comedy|Romance
5670,3.5725677830940987,627,Comedian (2002),Comedy|Documentary
1542,3.5723479804704836,2253,Brassed Off (1996),Comedy|Drama|Romance
2080,3.572101111205361,11789,Lady and the Tramp (1955),Animation|Children|Comedy|Romance
4128,3.571958098307816,6205,"Lost Boys, The (1987)",Comedy|Horror|Thriller
3076,3.570336391437309,654,Irma la Douce (1963),Comedy
133771,3.569408740359897,778,The Lobster (2015),Comedy|Romance|Sci-Fi
1965,3.5693298596034158,6909,Repo Man (1984),Comedy|Sci-Fi
50685,3.5688729874776386,1118,Waitress (2007),Comedy|Drama|Romance
2302,3.5687898870888564,16296,My Cousin Vinny (1992),Comedy
37729,3.5683006535947714,6120,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
3538,3.5676605504587156,1308,East is East (1999),Comedy
1580,3.567517702204049,40108,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
4276,3.5674967234600263,763,Lost in America (1985),Comedy
5110,3.5651290977661736,3447,Super Troopers (2001),Comedy|Crime|Mystery
27674,3.5648275862068965,725,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
95088,3.564596716630978,1401,Safety Not Guaranteed (2012),Comedy|Drama
4954,3.5633208255159476,2132,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
106696,3.5624690747154872,4042,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance
2321,3.561862077990055,15284,Pleasantville (1998),Comedy|Drama|Fantasy
45728,3.561777777777778,3375,Clerks II (2006),Comedy
134170,3.5617021276595744,705,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi
5577,3.556532663316583,2786,Igby Goes Down (2002),Comedy|Drama
4410,3.552264808362369,861,Something Wild (1986),Comedy|Crime|Drama
5792,3.5521376433785194,959,Roger Dodger (2002),Comedy|Drama
69,3.552004008016032,4990,Friday (1995),Comedy
8529,3.5516834796279313,7633,"Terminal, The (2004)",Comedy|Drama|Romance
5685,3.5514993481095174,767,Real Women Have Curves (2002),Comedy|Drama
1648,3.5514616321559074,1642,"House of Yes, The (1997)",Comedy|Drama
1120,3.551320939334638,10220,"People vs. Larry Flynt, The (1996)",Comedy|Drama
4085,3.550533896200646,12081,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
7451,3.5495401957876003,6742,Mean Girls (2004),Comedy
48744,3.5465561224489797,784,Shortbus (2006),Comedy|Drama|Romance
4280,3.546527777777778,2880,"World According to Garp, The (1982)",Comedy|Drama|Romance
3812,3.545037166593791,2287,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
2779,3.5448877805486285,2406,Heaven Can Wait (1978),Comedy
5991,3.544781144781145,10395,Chicago (2002),Comedy|Crime|Drama|Musical
1441,3.544102335266994,6723,Benny & Joon (1993),Comedy|Romance
3167,3.541955017301038,1156,Carnal Knowledge (1971),Comedy|Drama
5673,3.5408610885458978,6155,Punch-Drunk Love (2002),Comedy|Drama|Romance
156,3.5407577497129736,1742,Blue in the Face (1995),Comedy|Drama
1799,3.540378006872852,2328,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller
3569,3.5384615384615383,949,"Idiots, The (Idioterne) (1998)",Comedy|Drama
3751,3.538220749158249,19008,Chicken Run (2000),Animation|Children|Comedy
52,3.5374136421134574,10277,Mighty Aphrodite (1995),Comedy|Drama|Romance
1904,3.5370751802265707,971,Henry Fool (1997),Comedy|Drama
80860,3.5358680057388807,697,Life as We Know It (2010),Comedy|Romance
1034,3.5349496221662466,1588,Freeway (1996),Comedy|Crime|Drama|Thriller
1923,3.534425145962619,27233,There's Something About Mary (1998),Comedy|Romance
87222,3.5336994508237645,2003,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
61323,3.5334034293109027,6182,Burn After Reading (2008),Comedy|Crime|Drama
49286,3.532994032994033,2849,"Holiday, The (2006)",Comedy|Romance
94,3.5329695843974926,4307,Beautiful Girls (1996),Comedy|Drama|Romance
6785,3.5313852813852815,924,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
56152,3.530088786583361,3041,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
58347,3.5289408866995076,812,Penelope (2006),Comedy|Fantasy|Romance
7460,3.525939177101968,1677,Coffee and Cigarettes (2003),Comedy|Drama
8360,3.524135113048216,18355,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
2987,3.5241208392086483,23403,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
70293,3.52361832782239,2117,Julie & Julia (2009),Comedy|Drama|Romance
6297,3.52218782249742,2907,Holes (2003),Adventure|Children|Comedy|Mystery
141,3.5221372549019607,25500,"Birdcage, The (1996)",Comedy
79242,3.5205426356589147,1290,"Kids Are All Right, The (2010)",Comedy|Drama
4220,3.519622641509434,1325,"Longest Yard, The (1974)",Comedy
8604,3.5187680461982676,1039,Taxi (1998),Action|Comedy
3174,3.51804932735426,8920,Man on the Moon (1999),Comedy|Drama
4799,3.5172512938470386,1739,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime
539,3.5172413793103448,30508,Sleepless in Seattle (1993),Comedy|Drama|Romance
417,3.516868896123113,3379,Barcelona (1994),Comedy|Romance
1794,3.516840417000802,1247,Love and Death on Long Island (1997),Comedy|Drama
4029,3.516541107107763,3053,State and Main (2000),Comedy|Drama
6218,3.512458184334987,8669,Bend It Like Beckham (2002),Comedy|Drama|Romance
56941,3.5118577075098814,1771,P.S. I Love You (2007),Comedy|Drama|Romance
1081,3.51113286028872,4087,Victor/Victoria (1982),Comedy|Musical|Romance
205,3.510917030567686,1374,Unstrung Heroes (1995),Comedy|Drama
2081,3.509550350701403,15968,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
1321,3.5095494053064957,8744,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller
339,3.509089826539118,25193,While You Were Sleeping (1995),Comedy|Romance
1268,3.5065389294403895,3288,Pump Up the Volume (1990),Comedy|Drama
1747,3.5052015072083877,12208,Wag the Dog (1997),Comedy
2572,3.5035135522730534,13946,10 Things I Hate About You (1999),Comedy|Romance
103341,3.5022535211267605,1775,"World's End, The (2013)",Action|Comedy|Sci-Fi
380,3.50187125748503,49432,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
7155,3.5014084507042256,1420,Calendar Girls (2003),Comedy
67267,3.5,924,Sunshine Cleaning (2008),Comedy|Drama
4489,3.499708737864078,5150,Coming to America (1988),Comedy|Romance
2290,3.4995274102079397,1058,Stardust Memories (1980),Comedy|Drama
52287,3.4947453516572353,1237,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
33672,3.4946727549467274,657,Lords of Dogtown (2005),Action|Comedy|Drama
6755,3.493583868010999,2182,Bubba Ho-tep (2002),Comedy|Horror
1755,3.493222891566265,664,Shooting Fish (1997),Comedy|Romance
3255,3.4926125499739267,11506,"League of Their Own, A (1992)",Comedy|Drama
5450,3.492354740061162,654,Lovely & Amazing (2001),Comedy|Drama|Romance
2915,3.491849597913497,9202,Risky Business (1983),Comedy
6428,3.4916083916083918,715,Two Mules for Sister Sara (1970),Comedy|War|Western
61024,3.4909888546359973,4217,Pineapple Express (2008),Action|Comedy|Crime
8623,3.4901107594936707,2528,Roxanne (1987),Comedy|Romance
4623,3.4900881057268722,4086,Major League (1989),Comedy
52973,3.4884709612336073,6939,Knocked Up (2007),Comedy|Drama|Romance
5049,3.486931155192532,4285,48 Hrs. (1982),Action|Comedy|Crime|Drama
86833,3.486566065513434,2717,Bridesmaids (2011),Comedy
3852,3.486464968152866,1884,"Tao of Steve, The (2000)",Comedy
6567,3.4860335195530725,716,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
69406,3.4859712230215827,2780,"Proposal, The (2009)",Comedy|Romance
129354,3.4855072463768115,1035,Focus (2015),Comedy|Crime|Drama|Romance
35836,3.48485680659082,12745,"40-Year-Old Virgin, The (2005)",Comedy|Romance
72,3.484544049459042,1294,Kicking and Screaming (1995),Comedy|Drama
104211,3.4840457555689346,1661,We're the Millers (2013),Comedy|Crime
3018,3.483610237988325,2227,Re-Animator (1985),Comedy|Horror|Sci-Fi
342,3.4835205992509364,13350,Muriel's Wedding (1994),Comedy
49130,3.482905982905983,702,"Good Year, A (2006)",Comedy|Drama|Romance
8641,3.482051282051282,7410,Anchorman: The Legend of Ron Burgundy (2004),Comedy
2011,3.4813358660599905,22637,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
952,3.4796926454445662,2733,Around the World in 80 Days (1956),Adventure|Comedy
7149,3.478745236001173,3411,Something's Gotta Give (2003),Comedy|Drama|Romance
51709,3.4785301403798514,1211,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller
7137,3.47787610619469,1695,"Cooler, The (2003)",Comedy|Drama|Romance
36525,3.4774603174603174,1575,Just Like Heaven (2005),Comedy|Fantasy|Romance
2413,3.476794493608653,5085,Clue (1985),Comedy|Crime|Mystery|Thriller
34162,3.4766206163655684,9410,Wedding Crashers (2005),Comedy|Romance
4678,3.476261869065467,2001,UHF (1989),Comedy
3501,3.4760416666666667,960,Murphy's Romance (1985),Comedy|Romance
96281,3.4749009247027742,757,ParaNorman (2012),Adventure|Animation|Comedy
112138,3.4748559455212154,1909,22 Jump Street (2014),Action|Comedy|Crime
8917,3.4748045178105995,5755,Team America: World Police (2004),Action|Adventure|Animation|Comedy
1810,3.474503231984678,4177,Primary Colors (1998),Comedy|Drama
449,3.474468085106383,705,Fear of a Black Hat (1994),Comedy
2073,3.4733542319749215,638,Fandango (1985),Comedy
2174,3.46732890842228,22298,Beetlejuice (1988),Comedy|Fantasy
2406,3.4673106491075605,14959,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
8807,3.4671596346237497,4598,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
144,3.46714070243482,4641,"Brothers McMullen, The (1995)",Comedy
97225,3.466326530612245,980,Hotel Transylvania (2012),Animation|Children|Comedy
3740,3.4653204565408253,5695,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
1701,3.4651840490797547,3260,Deconstructing Harry (1997),Comedy|Drama
3087,3.461204779833033,6109,Scrooged (1988),Comedy|Fantasy|Romance
3466,3.460571923743501,1154,Heart and Souls (1993),Comedy|Fantasy
7235,3.4604810996563575,1164,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller
68,3.4583333333333335,1308,French Twist (Gazon maudit) (1995),Comedy|Romance
934,3.458002507312996,4786,Father of the Bride (1950),Comedy
1376,3.4576815082230246,14958,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
54272,3.4569709652105676,7646,"Simpsons Movie, The (2007)",Animation|Comedy
1083,3.455168119551681,1606,"Great Race, The (1965)",Comedy|Musical
5945,3.4549498544160464,6182,About Schmidt (2002),Comedy|Drama
187,3.4548254620123204,974,Party Girl (1995),Comedy
3253,3.454418831394944,14359,Wayne's World (1992),Comedy
5074,3.454065469904963,947,Storytelling (2001),Comedy|Drama
514,3.4531024531024532,4851,"Ref, The (1994)",Comedy
45720,3.452791878172589,5910,"Devil Wears Prada, The (2006)",Comedy|Drama
2671,3.4511826367423732,14882,Notting Hill (1999),Comedy|Romance
3398,3.4510744435917116,2606,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
2102,3.449818181818182,1375,Steamboat Willie (1928),Animation|Children|Comedy|Musical
2736,3.4483677548301133,1501,Brighton Beach Memoirs (1986),Comedy
1255,3.4482100238663485,2095,Bad Taste (1987),Comedy|Horror|Sci-Fi
55267,3.446459918080749,1709,Dan in Real Life (2007),Comedy|Drama|Romance
103810,3.4461206896551726,928,Red 2 (2013),Action|Comedy|Crime|Thriller
587,3.4459202117358467,30982,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
861,3.44481981981982,2664,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
36537,3.44392523364486,642,Thumbsucker (2005),Comedy|Drama
6974,3.4432194046306503,907,"Freshman, The (1990)",Comedy|Crime
67734,3.4414198606271778,2296,Adventureland (2009),Comedy|Drama
61729,3.4405501330967168,1127,Ghost Town (2008),Comedy|Fantasy|Romance
5222,3.436875,1600,Kissing Jessica Stein (2001),Comedy|Romance
4082,3.4368098159509204,815,Barfly (1987),Comedy|Drama|Romance
467,3.43625,800,Live Nude Girls (1995),Comedy
837,3.436052921719956,6349,Matilda (1996),Children|Comedy|Fantasy
224,3.436033643204958,9036,Don Juan DeMarco (1995),Comedy|Drama|Romance
59118,3.4357798165137616,654,Happy-Go-Lucky (2008),Comedy|Drama
1194,3.435667471541911,2899,Cheech and Chong's Up in Smoke (1978),Comedy
3261,3.4348275862068967,2900,Singles (1992),Comedy|Drama|Romance
1042,3.4344494594310904,9527,That Thing You Do! (1996),Comedy|Drama
62155,3.434350132625995,1508,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance
3536,3.433657673595754,4522,Keeping the Faith (2000),Comedy|Drama|Romance
2883,3.4329681794470526,1917,Mumford (1999),Comedy|Drama
