UserID,MovieID,Actual Rating,Predicted Rating
187,7254,4.5,3.2778778
187,34162,5.0,3.3421595
187,34164,4.0,3.7094357
187,51540,4.5,3.562082
187,53318,4.5,3.8754456
187,54272,3.0,3.1256201
188,39,3.0,3.5943797
188,231,3.0,2.8739367
188,317,3.0,3.0047588
188,329,3.0,3.3464088
188,357,4.0,3.5731232
188,367,3.0,3.0186505
188,475,4.0,3.9939828
188,485,4.0,2.9053264
188,575,3.0,3.2993503
188,589,5.0,3.8002336
188,597,4.0,3.3949697
188,671,3.0,3.5521445
189,370,2.0,2.6016603
189,608,5.0,3.5440235
189,1208,5.0,3.3270252
189,1244,5.0,2.801304
189,1354,2.0,2.7433653
189,1358,2.0,2.9254634
189,2316,1.0,2.2651772
189,2340,1.0,2.5583444
189,2428,3.0,1.9038916
189,2502,5.0,3.2067142
189,2532,1.0,2.7511137
189,2672,2.0,2.7437623
189,2700,1.0,2.991817
189,2702,3.0,2.699946
189,2724,2.0,1.8594062
189,2734,4.0,2.6163337
189,2826,2.0,2.814971
189,3510,3.0,2.5604842
189,3564,1.0,1.0711061
189,3706,5.0,3.2198756
189,3798,4.0,2.7690563
189,3802,2.0,2.203688
190,1097,5.0,3.967975
190,1513,4.0,3.323649
190,2433,3.0,3.2792892
190,2585,4.0,4.517012
190,2607,4.0,3.4534297
191,34,2.0,3.3656557
191,208,3.0,2.2331958
191,434,2.0,2.6180804
191,592,2.0,2.876615
192,261,3.0,3.505204
192,455,3.0,3.0322113
192,527,5.0,4.2775073
192,595,5.0,3.7816226
192,597,2.0,3.4729095
193,1220,5.0,3.8255882
193,2858,4.0,4.437002
193,3108,5.0,3.3255596
193,3210,3.0,3.9566107
194,19,3.0,2.5619328
194,165,4.0,3.1243632
194,225,4.0,2.9231274
194,231,3.0,2.8383734
194,253,3.0,3.172463
194,367,4.0,2.8953147
194,587,3.0,3.2256832
195,60,2.0,2.1875508
195,104,1.0,2.368781
195,164,4.0,2.9181397
195,258,2.0,1.7100627
195,330,1.0,2.4017427
195,736,2.0,2.3386943
195,898,3.0,3.5981846
195,1012,3.0,2.9231381
195,1200,4.0,3.073914
195,1214,5.0,3.1732419
195,1226,3.0,2.7790833
195,1240,3.0,3.1399388
195,1254,4.0,3.6857736
195,1260,3.0,3.5356853
195,1284,5.0,3.2619734
195,1320,3.0,2.3705323
195,1370,1.0,2.5354521
195,1374,3.0,2.764573
195,1380,3.0,2.7576046
195,1586,1.0,2.1036065
195,1690,3.0,2.2543986
195,1772,4.0,1.899808
195,1944,3.0,3.2895815
195,1946,3.0,3.2838306
195,1950,2.0,3.2416065
195,1958,4.0,3.0371928
195,1964,2.0,2.963675
195,2028,5.0,2.9699528
195,2144,3.0,3.1178484
195,2194,3.0,3.0526955
195,2312,3.0,2.724062
195,2366,5.0,3.2747884
195,2376,3.0,2.328492
195,2402,1.0,2.02079
195,2406,1.0,2.8703625
195,2468,1.0,2.2369041
195,2502,3.0,2.9064643
195,2524,3.0,2.7924213
195,2710,1.0,2.4126043
195,2722,1.0,1.9871749
195,2858,4.0,3.4048402
195,2968,3.0,3.0065684
195,2988,3.0,3.012277
195,3052,2.0,2.6807091
195,3068,4.0,2.96004
195,3088,5.0,3.535947
195,3098,3.0,2.8164608
195,3198,4.0,3.193006
195,3334,4.0,3.1706269
195,3360,2.0,2.993753
195,3362,2.0,3.3846216
195,3462,4.0,3.6156163
195,3526,1.0,2.886222
195,3578,5.0,2.9922826
195,3608,1.0,2.6524117
195,3668,3.0,2.8907964
195,3740,3.0,2.2941527
195,3744,1.0,2.3141682
195,3952,3.0,2.9511473
196,265,5.0,3.6688056
196,1081,5.0,3.8645828
196,2861,4.0,3.671145
196,3501,4.0,3.4886742
196,3685,4.0,3.1771944
196,3689,1.0,2.9332392
196,3697,3.0,3.8775897
197,316,3.0,4.1697145
197,368,4.0,4.030864
197,674,3.0,3.174491
197,924,4.0,3.7616136
197,1580,5.0,3.9642448
197,1690,4.0,3.0659428
197,1702,5.0,3.073465
197,2094,5.0,3.235681
197,2100,4.0,3.3035462
197,2640,4.0,3.5792332
197,2968,1.0,3.9396284
198,1089,2.0,3.8512175
198,1259,5.0,3.4030442
198,1289,5.0,3.7396493
198,1449,3.0,3.9188273
198,2973,0.5,4.1066356
198,4027,4.5,3.4870634
198,5669,4.5,3.6321993
199,6,4.5,3.7340302
199,12,4.0,2.685801
199,292,4.0,3.1491108
199,316,4.0,3.2337074
199,480,3.5,3.5154574
199,1200,5.0,3.7595916
199,1704,4.5,3.9445388
199,1732,3.5,3.7428083
199,1748,4.0,3.2564456
199,2028,4.0,3.7451982
199,2716,3.5,3.6473854
199,3300,4.0,3.270592
199,4370,3.5,3.0660923
199,6188,4.0,3.5628638
199,7360,3.5,3.3575127
199,7458,4.0,3.102479
199,7810,2.5,3.7758365
199,8636,1.5,3.4913442
199,26614,4.0,3.782376
199,31410,4.0,3.7576656
199,33794,4.0,3.7227879
199,43936,3.5,2.6092095
199,48774,3.5,3.4746783
199,49272,4.5,3.7602863
199,53956,3.5,3.287404
199,56174,3.5,3.3224766
199,58998,4.0,3.1298125
199,60684,3.5,3.469243
199,69278,3.5,1.8604041
199,74458,4.0,3.7163618
199,81562,4.0,3.0516713
199,81788,3.5,3.650037
199,81932,4.0,3.8209167
199,84954,3.5,3.0872238
199,87232,4.0,3.7740958
199,88812,3.5,3.0853796
199,91630,3.5,3.7345915
199,92420,3.5,3.4379425
199,106916,3.5,3.2308552
200,1097,3.0,3.2693546
200,1265,4.5,3.1312053
200,1917,3.0,2.7218764
200,2321,4.0,3.0846546
200,2427,3.0,2.9365113
200,2471,4.0,2.5892193
200,4223,4.5,3.2530391
200,4299,3.5,3.0367997
200,6377,4.5,3.5299346
200,8369,4.5,2.5523481
200,8529,3.5,2.8679314
200,36525,1.0,2.7253344
200,36529,5.0,3.3325524
200,45517,3.5,3.0937316
200,54995,4.0,3.274057
200,54999,4.0,3.2475352
200,55247,4.0,2.9388702
200,57669,2.5,3.573698
200,58103,1.0,3.0011065
200,68157,4.5,3.3504434
200,79293,1.5,2.845411
200,81229,3.5,3.3345985
200,94015,4.5,1.3709252
201,104,3.0,3.794465
201,110,5.0,4.3263683
201,318,5.0,4.7906165
201,608,4.0,4.2989087
201,648,4.0,3.7380855
201,736,4.0,3.5171728
201,2406,3.0,4.114944
201,2420,3.0,3.7149806
201,2690,3.0,4.318444
201,3948,4.0,3.8525927
201,8970,4.0,3.8393724
202,419,2.0,2.8266802
202,1587,4.0,3.412388
202,2011,4.0,3.4812417
202,2015,2.0,3.6165605
202,2393,3.0,3.6202173
202,2739,4.0,4.0911913
202,2795,5.0,3.8473957
202,3101,4.0,3.9733062
202,3285,4.0,2.7151065
202,3701,4.0,3.1184244
202,4317,3.0,3.0678062
202,4589,4.0,3.7944708
202,5927,4.0,0.7614434
203,858,5.0,4.6094117
203,1212,4.5,4.2304945
203,1248,3.5,4.148052
203,2410,3.0,3.122304
203,2688,4.5,2.773461
203,6016,4.0,4.2583866
204,151,3.0,3.2605577
205,10,3.5,2.862353
205,50,5.0,3.4016435
205,110,3.0,3.286205
205,1148,1.0,2.7320738
205,1214,2.0,3.454188
205,3996,4.5,2.85197
205,5952,3.5,3.5237606
205,8798,3.0,2.9822235
205,34332,2.5,3.0959547
205,37386,3.5,2.4613569
205,43928,1.5,1.7071904
205,45722,5.0,3.1149058
205,48394,3.5,3.2558346
205,48982,3.0,2.838245
205,50068,4.5,4.180386
205,54272,4.5,2.560506
205,57528,4.0,2.2375705
205,63992,1.0,1.7388179
205,69844,4.0,3.509995
205,72998,3.0,3.421596
205,83132,4.0,2.884499
205,95858,4.0,3.483799
206,1081,2.0,3.276054
206,1197,4.0,3.7080157
206,1291,4.0,3.6171849
206,1297,3.0,3.1606922
206,1321,3.0,3.2916477
206,1663,5.0,3.1339664
206,1957,4.0,3.4836342
206,2005,3.0,2.9466774
206,2033,3.0,2.7435167
207,914,0.5,1.4518815
207,2572,0.5,1.6684783
207,3256,3.0,1.7824414
207,67734,3.0,2.1496425
208,1203,4.5,4.1089854
208,1387,2.0,3.8889942
208,69757,4.0,3.742442
208,80463,4.5,3.885828
208,86377,5.0,4.3104777
208,112183,5.0,3.398037
209,2406,3.0,2.8545027
210,435,3.0,1.912514
210,539,3.0,2.8566892
211,1390,3.0,3.6150188
212,19,1.5,2.1507332
212,95,3.5,2.55821
212,147,2.0,3.6091242
212,165,3.0,2.7215583
212,235,4.0,3.2061267
212,345,2.5,3.168177
212,377,4.0,2.8828006
212,457,3.0,3.308214
212,509,4.0,3.0526903
212,555,3.0,3.2276497
212,783,3.5,2.7844102
212,919,3.5,3.2780194
212,923,3.5,3.4298036
212,1013,3.0,3.0184066
212,1027,4.0,2.7042499
212,1059,3.5,2.9445493
212,1061,4.0,3.1275933
212,1201,3.0,3.3969276
212,1287,3.5,3.2952008
212,1377,2.5,2.4914982
212,1569,3.0,2.733996
212,1597,2.5,2.8027873
212,1653,4.5,3.1192446
212,1777,3.5,2.7771547
212,1951,3.0,2.918223
212,2003,2.5,2.7811024
212,2087,4.0,3.1506393
212,2117,3.0,2.9724653
212,2161,3.0,2.7252612
212,2355,2.5,3.0708134
212,2383,0.5,1.433244
212,2413,2.5,2.4282358
212,2421,2.0,2.2883527
212,2431,4.0,2.6956732
212,2539,3.0,2.8095572
212,2657,3.0,2.7254865
212,2717,2.0,2.4507565
212,2953,2.0,2.2489564
212,2959,5.0,3.4876873
212,3005,3.0,2.404929
212,3033,3.0,2.8528202
212,3135,4.0,2.9153092
212,3147,3.0,3.3522873
212,3243,0.5,2.3195493
212,3247,2.0,2.3806365
212,3273,2.5,2.3891835
212,3275,4.0,3.2884912
212,3301,3.0,2.4718857
212,3361,2.5,3.2415688
212,3617,1.0,2.7585428
212,3623,3.0,2.5091944
212,3671,2.5,3.2849543
212,3717,3.0,2.375651
212,3745,2.5,2.7093742
212,3753,3.5,2.9124515
212,3793,4.0,2.9179251
212,3977,2.5,2.2281816
212,4011,5.0,3.4226425
212,4027,2.5,3.2260602
212,4041,3.5,2.955244
212,4161,2.5,2.5303807
212,4299,4.0,2.6213207
212,4369,4.0,3.0537472
212,4427,3.0,3.9992616
212,4855,3.0,2.747102
212,4865,4.0,2.860812
212,4963,4.0,3.3364506
212,5013,3.5,2.7094674
212,5047,0.5,2.7066343
212,5459,2.0,2.6560824
212,5481,2.5,2.4155345
212,5507,2.0,2.368649
212,5747,2.5,3.3154407
212,6281,3.0,3.192343
212,6333,3.5,3.196983
212,6503,2.0,1.5435987
212,6743,3.0,3.2834873
212,6787,3.0,3.4115996
212,6863,3.5,3.0792832
212,7009,3.0,2.1758783
212,7153,5.0,3.3907597
212,7255,1.5,1.9596144
212,7451,3.0,3.0249605
212,7579,2.0,1.4515538
212,8371,4.0,2.7359693
212,8493,4.0,3.0443344
212,8641,1.5,3.0346045
212,8661,3.0,3.0837028
212,8781,3.0,2.8515153
212,8949,3.0,3.059882
212,30793,3.5,3.0829008
212,33669,3.5,3.0890274
212,33679,2.5,2.7960353
212,34319,2.0,2.8657813
212,34405,4.0,3.3018885
212,36517,2.5,3.1234457
212,38499,4.0,3.6671245
212,40819,4.0,3.1216166
212,41997,3.0,2.936756
212,48385,1.5,2.7182028
212,51255,4.0,2.936852
212,52435,3.0,3.3760464
212,52975,3.5,3.05375
212,55267,4.0,3.1594834
212,55451,3.5,3.6417642
212,59315,4.0,3.2838979
212,59501,4.0,2.806147
212,60069,4.0,3.1662314
212,68791,3.0,2.797086
213,34,1.5,2.2363057
213,48,2.0,2.2204442
213,172,2.5,2.1934543
213,316,4.5,2.7348359
213,368,3.0,2.9054308
213,380,2.0,2.681124
213,592,3.5,2.4412878
213,780,5.0,2.7969255
213,786,4.0,2.480376
213,788,1.5,2.3508484
213,802,1.5,2.6817296
213,1032,1.5,2.4381974
213,1036,3.5,2.6605966
213,1088,3.0,2.8522627
213,1214,2.5,2.6785135
213,1270,3.0,2.649721
213,1544,4.0,2.3411808
213,1588,1.5,2.408895
213,1688,3.0,2.6966856
213,1704,4.0,2.9269536
213,1892,2.5,2.2870622
213,2046,2.5,2.727606
213,2078,2.0,2.7477186
213,2140,2.5,2.1041
213,2334,3.5,2.4867492
213,2716,2.0,2.5445552
213,2720,2.5,1.8666961
213,2722,2.0,2.047085
213,2826,2.0,2.0507681
213,3354,2.5,1.7293789
213,4014,2.0,2.8694756
213,4232,1.0,1.9112439
213,4386,1.0,0.98769784
213,4446,2.5,2.2281942
213,4506,4.0,2.246849
213,4720,2.0,2.5166142
213,4756,2.5,1.0794901
213,5254,1.5,1.4229381
213,5418,4.0,2.9612522
213,5478,4.0,1.3251656
213,5506,3.0,2.4898515
213,6534,3.5,1.6673166
213,7380,3.0,2.9611616
213,7454,3.5,2.0613625
213,8644,5.0,2.8861475
213,33794,3.5,2.5559857
213,43836,1.0,2.1196017
213,43928,1.5,1.6474108
213,45720,1.5,2.6262865
213,46530,2.5,2.243694
213,47610,4.0,2.93804
213,54276,3.0,2.8807683
213,54286,3.0,2.8047214
213,56174,2.0,2.8424795
213,58998,1.0,2.243374
213,63992,1.5,2.19014
213,67408,4.0,2.0317867
213,68358,5.0,2.500393
213,68848,1.5,2.4236248
213,70286,2.5,2.6727579
213,70336,3.0,1.4529903
213,84954,3.5,2.4834065
213,85414,4.0,2.6910143
213,87430,3.5,2.503735
213,88140,4.0,2.9776082
213,94478,3.0,1.817563
213,97742,2.5,0.9127348
213,101142,1.5,2.4683425
213,101362,3.5,1.1502825
213,103042,1.5,2.238865
213,103810,3.5,0.6680052
213,106072,4.5,2.8691664
213,111362,4.0,2.636932
213,112370,2.5,1.5302981
213,112852,5.0,2.864325
213,122900,4.0,2.8744028
214,455,2.0,2.9963124
214,541,5.0,4.107607
214,589,5.0,3.9774256
214,1029,3.0,3.7891722
214,1249,4.0,3.9696805
214,1259,5.0,4.2147055
214,1343,5.0,3.5490744
214,1387,3.0,4.0605845
214,1769,2.0,2.492769
214,2501,5.0,4.159009
214,2797,5.0,3.9471807
214,2987,4.0,3.7839367
214,2989,3.0,3.5036147
214,3071,5.0,4.185526
214,3551,4.0,4.2024636
215,608,4.0,3.975284
215,852,3.0,2.7584646
215,908,4.0,3.9577708
215,1084,4.0,3.7364242
215,1136,4.0,3.909264
215,1234,4.0,3.6372783
216,919,4.5,4.164374
216,1617,4.5,4.42025
216,2321,4.5,3.9047534
216,3317,4.5,4.2999754
216,4993,5.0,4.5465803
216,5445,4.0,3.9236069
216,7147,5.0,4.161031
216,8533,2.5,3.7891827
217,282,1.0,3.6016726
217,466,3.5,3.4746633
217,1376,4.0,4.11009
217,3868,5.0,4.4305716
217,3948,5.0,3.8974378
217,4102,5.0,4.130744
217,7386,5.0,4.1232643
217,8008,3.0,3.6008132
218,593,4.0,3.9780223
218,919,3.5,3.7003508
218,1213,4.0,4.0532093
218,1225,3.5,4.0396314
218,6909,4.0,3.5696826
219,216,5.0,2.8939538
219,588,5.0,3.4687412
219,1042,2.0,2.927317
219,1222,4.0,3.8108313
219,1246,5.0,3.6565247
219,1270,5.0,3.8980458
219,1288,4.0,3.6023335
219,1674,3.0,3.7696462
219,2692,5.0,3.9078572
219,2724,3.0,2.4785407
219,3450,4.0,3.1322715
219,3752,4.0,2.671335
219,33794,5.0,3.831259
220,307,4.0,4.0735335
220,595,4.0,3.3840747
220,1221,5.0,4.236508
220,1247,5.0,4.015976
220,1265,4.0,3.7093258
220,1271,3.0,3.7011116
220,1379,2.0,2.7244165
220,1923,2.0,3.3174314
220,1953,3.0,4.071752
220,2003,2.0,3.1381447
220,2329,5.0,3.7876449
220,2617,1.0,3.0626044
220,2791,3.0,3.4660614
220,3053,4.0,2.649676
220,3175,3.0,3.5253499
220,3285,4.0,2.7097738
220,3317,2.0,3.8636336
220,3535,4.0,2.9078486
220,3539,4.0,3.5463088
220,3581,5.0,3.444283
220,3755,1.0,2.8900845
220,3793,2.0,3.0408258
220,3893,3.0,3.0730717
220,4029,1.0,3.411465
220,4161,4.0,2.4558342
220,4223,4.0,3.3381388
221,432,2.0,1.9929997
221,2174,2.5,2.4949317
222,943,5.0,3.713577
222,1019,4.0,3.6845427
222,2087,1.0,3.7077227
222,3095,5.0,4.0198946
222,3685,5.0,3.5130801
222,3699,4.0,3.028224
222,3703,3.0,3.8811173
223,494,5.0,3.5134497
223,628,4.0,4.071173
223,640,3.0,3.39359
223,736,3.0,3.7416317
224,43,4.0,4.0489707
224,85,4.0,4.5937967
224,213,5.0,4.5034757
224,247,4.0,3.9775436
224,347,5.0,3.4106367
224,555,4.0,4.3444815
225,110,4.0,4.732963
225,364,4.0,4.40495
225,590,5.0,4.3145547
226,63113,4.0,2.3140311
227,2336,3.0,2.5942595
227,2338,5.0,2.7472215
227,2386,5.0,2.1000187
228,2193,5.0,3.6968522
228,3033,5.0,4.227239
229,1262,4.5,3.9008517
229,2968,4.0,3.744653
229,3510,4.0,3.564679
230,555,5.0,4.2582197
230,1259,5.0,4.2177577
230,2997,5.0,4.33436
230,3535,4.0,3.335247
230,8873,3.5,3.9831011
230,8949,3.5,4.0913854
230,33171,4.0,4.4144483
230,56715,5.0,4.2792883
230,80463,4.5,4.144985
230,94959,4.0,3.998992
230,104841,4.5,3.9583178
230,112421,5.0,3.7779365
231,1200,3.0,3.56743
231,2952,4.0,3.9521616
232,1,3.0,3.8480184
232,141,3.0,3.637557
232,265,5.0,3.7599413
232,377,4.0,3.7384915
232,531,5.0,3.7312186
232,537,5.0,2.3689258
232,589,3.0,4.088582
232,599,2.0,3.6906202
232,707,5.0,3.2171185
232,801,4.0,3.2924857
232,909,1.0,4.0295815
232,945,4.0,4.012774
232,953,4.0,4.3056464
232,1073,3.0,3.7324052
232,1079,5.0,4.1233234
232,1089,5.0,4.044351
232,1091,4.0,2.3375618
232,1097,4.0,3.895131
232,1099,4.0,3.95563
232,1125,5.0,3.5327187
232,1225,5.0,4.3072343
232,1289,4.0,3.971259
232,1295,4.0,3.0890052
232,1303,5.0,3.9527657
232,1305,5.0,4.368822
232,1375,5.0,3.617453
232,1409,3.0,3.3123882
232,1459,2.0,3.4362962
232,1513,5.0,3.495753
232,1541,4.0,3.0337687
232,1617,4.0,4.261493
232,1663,4.0,3.5729532
232,1735,4.0,2.8947675
232,1827,5.0,4.2090096
232,1931,5.0,3.9869857
232,1939,5.0,4.4826045
232,1957,5.0,4.0968213
232,1965,5.0,3.5577357
232,1967,5.0,3.7068012
232,2247,4.0,3.8896527
232,2365,1.0,4.145679
232,2371,2.0,3.6851256
232,2375,2.0,2.742345
232,2395,4.0,3.9972532
232,2421,1.0,2.5021873
232,2527,4.0,3.5771086
232,2629,4.0,3.0191698
232,2669,4.0,2.6704347
232,2731,2.0,4.0661163
232,2739,4.0,4.0050282
232,2747,4.0,2.85304
232,2791,5.0,3.7468052
232,2815,4.0,1.8240193
232,2987,5.0,3.791102
232,3019,4.0,3.9905398
232,3039,4.0,4.0793614
232,3201,3.0,4.147518
232,3313,3.0,3.316543
232,3341,5.0,3.8526788
232,3361,5.0,4.1587453
232,3469,5.0,4.1048656
232,3471,4.0,4.209268
232,3479,5.0,3.6253352
232,3545,4.0,3.4401033
233,140,3.0,2.8051767
233,798,3.0,2.9634542
233,1006,3.0,2.6338494
234,1265,2.5,3.6511428
234,2135,2.5,3.020026
234,2355,3.5,3.4276018
234,2857,4.5,3.661779
234,4027,4.0,3.5841637
234,4993,4.5,3.9025617
234,33493,3.5,3.3434818
234,54997,4.5,3.4749434
235,50,5.0,4.603407
235,292,5.0,3.615081
235,376,3.5,3.4667995
235,552,3.5,3.16735
235,592,4.5,3.6697106
235,1030,4.0,3.265163
235,1380,4.0,3.939715
235,1682,5.0,4.263011
235,1968,4.0,4.4644194
235,2012,4.0,3.6377273
235,2688,4.0,3.0896823
235,2762,5.0,4.285438
235,2858,5.0,4.624078
235,3248,4.0,2.6766028
235,3408,4.0,3.9735987
235,3510,5.0,3.8435102
235,3948,4.0,3.6945152
235,4308,4.5,4.0644884
235,6596,4.0,3.3859136
235,8368,4.5,4.0118933
235,8636,4.5,3.9564223
235,8970,4.5,4.153634
236,541,4.5,3.7954638
236,909,4.5,4.0046015
236,933,4.0,3.726287
236,943,4.5,3.5104244
236,945,4.0,3.9319515
236,955,5.0,3.7796662
236,1209,4.5,4.1162148
236,1333,4.5,3.9363163
236,1721,2.5,2.7604074
236,2021,2.0,2.5344055
236,2731,4.0,4.201803
236,3365,5.0,3.1213512
236,3435,4.0,4.1546
236,3657,4.0,3.7709584
236,5017,4.0,4.865552
236,5613,3.0,3.183139
236,6993,4.5,3.5614917
236,7089,4.0,3.9158382
236,7215,4.0,4.128241
236,8125,5.0,3.793554
237,32,2.0,3.4752896
237,110,1.5,3.2681112
237,198,4.0,3.2048728
237,588,3.5,3.1070993
237,608,5.0,3.7753315
237,1210,3.5,3.4232159
237,1320,2.0,2.6532464
237,1674,3.0,3.3296437
237,2858,4.5,3.799033
238,1203,3.0,3.7635307
238,4025,4.0,2.6428041
238,4973,4.0,3.4432564
238,40629,4.0,3.2160304
238,56949,2.5,3.1492493
239,216,4.0,3.2346432
239,356,5.0,4.3122573
239,378,4.0,3.2372522
239,516,4.0,2.924511
239,520,4.0,3.388651
239,708,5.0,3.6776872
239,934,4.0,3.8685546
239,1042,4.0,3.7297242
239,1060,5.0,4.4325366
239,2004,2.0,2.7759953
239,2040,3.0,3.2973843
239,2134,4.0,3.5829659
239,2396,4.0,4.2763486
239,2424,5.0,3.4563365
239,2502,3.0,4.221689
239,2558,3.0,2.7066746
239,2582,3.0,3.1840227
239,2792,3.0,3.5667872
239,2796,3.0,2.6480181
239,2888,3.0,2.3873682
239,3552,4.0,3.769826
239,5060,4.0,3.7293332
240,39,4.5,3.7276545
240,141,3.5,3.2935266
240,261,4.0,3.6439757
240,593,4.0,4.0962753
240,923,4.0,4.1918254
240,927,3.5,4.098437
240,955,4.0,3.7835715
240,1079,4.0,3.9311745
240,1207,4.5,4.224551
240,1265,4.5,3.8250039
240,1269,3.5,3.7004516
240,2187,4.0,3.087576
240,2935,3.5,3.9565685
240,3735,4.0,4.06501
240,3793,3.5,3.2103696
240,4027,4.5,3.8338728
240,5349,3.5,3.374138
240,5445,4.5,3.3632212
240,6003,4.0,3.702378
240,6773,4.5,4.155836
240,6867,4.0,4.069412
240,8665,4.5,3.5690007
240,8865,4.0,2.7214692
241,150,2.0,3.2271688
241,158,3.0,2.3221462
241,160,2.0,2.047344
241,194,5.0,3.6610622
241,318,4.0,3.8988354
241,342,3.0,3.05565
241,344,3.0,2.3917384
241,362,3.0,2.522121
241,364,3.0,3.1842456
241,500,3.0,2.9761252
242,21,5.0,4.040083
242,47,4.0,4.6047926
242,95,4.0,3.4536583
242,141,3.0,3.960797
242,257,4.0,3.5110197
242,337,5.0,4.272109
242,373,5.0,4.404867
242,471,5.0,4.148313
242,541,5.0,4.486019
242,913,5.0,4.7819614
242,1187,4.0,3.9793503
242,1207,5.0,4.792041
242,1219,5.0,4.755815
242,1221,5.0,4.927185
242,1227,5.0,4.4273715
242,1265,4.0,4.3837724
242,1299,5.0,4.851096
242,1391,4.0,3.4566069
242,1425,4.0,3.2761803
242,1841,4.0,2.8698373
242,2115,5.0,4.3740067
242,2125,4.0,4.4347486
242,2245,5.0,4.00416
242,2331,5.0,3.9815116
242,2349,4.0,4.2862387
242,2391,5.0,4.2649746
242,2405,5.0,3.764894
242,2561,4.0,3.7650988
242,2763,4.0,4.1102505
242,2791,4.0,4.316109
242,2797,5.0,4.4274416
242,2917,5.0,4.9689536
242,3069,5.0,4.2881885
242,3105,4.0,4.194594
242,3201,5.0,4.847585
242,3467,5.0,4.0822277
242,3501,5.0,3.9586835
242,3513,4.0,4.1817265
243,10,3.5,3.1472008
243,150,2.5,3.5178525
243,158,2.0,2.4917622
243,316,3.0,3.032703
243,356,4.0,3.7825165
243,380,3.0,3.2400916
243,586,3.5,2.8726394
243,832,3.0,3.1273148
243,1028,4.0,3.5312307
243,1196,5.0,3.8489702
243,1250,4.0,3.7065263
243,1258,4.5,3.768188
243,1282,3.0,3.3569734
243,1690,3.0,2.7611945
243,2012,3.0,3.0841079
243,2028,3.5,3.6168923
243,2700,5.0,3.2482495
243,2706,3.5,3.1274776
243,2710,3.5,2.6179402
243,2890,3.5,3.657462
243,4308,5.0,3.3723407
243,4446,3.5,2.71945
243,5378,5.0,2.861499
243,5388,2.5,2.939684
243,5418,3.0,3.7779841
243,6534,2.0,2.1997867
243,6768,3.5,3.9212418
243,6808,4.0,0.98038447
243,7318,3.0,2.7062256
243,8596,4.0,3.187974
243,8622,4.0,3.544008
243,8640,1.0,2.6754897
244,1387,2.0,3.6860719
244,2641,3.0,2.6946616
244,3489,4.5,2.9263167
244,7373,3.0,3.1716933
244,45447,0.5,2.965677
244,51255,3.5,3.4497106
244,54001,5.0,3.2985165
245,22,3.0,3.7762578
245,36,4.0,4.1910915
245,62,5.0,3.8930173
245,110,5.0,4.178732
245,356,5.0,4.321862
245,480,5.0,3.8033977
245,556,5.0,3.7889025
245,1208,3.0,4.0544
245,1302,3.0,4.02364
245,1684,3.0,3.214327
245,1704,5.0,4.3894486
245,1954,5.0,3.8504987
245,2028,5.0,4.0255857
245,2054,3.0,2.9521496
245,2268,5.0,4.0416427
245,2324,5.0,4.1745124
245,2672,4.0,2.9664533
245,3176,3.0,3.8035152
245,3386,5.0,4.0819287
245,3408,4.0,3.9190702
245,3556,1.0,3.7059984
245,3566,5.0,2.8436646
245,3578,5.0,4.2291594
245,3798,2.0,3.1422231
245,4452,2.0,2.9400413
246,421,3.0,3.020788
246,455,2.0,3.0578835
247,10,4.0,3.53553
247,44,3.0,2.412251
247,70,3.0,3.2299
247,198,3.0,3.5750651
247,410,3.0,3.0189106
247,466,2.0,3.2480612
247,480,4.0,3.8473606
247,500,3.0,3.5913029
247,544,3.0,2.6684906
247,552,4.0,3.0125504
247,1544,3.0,3.0434687
247,1580,4.0,3.7611742
247,1744,2.0,3.508937
247,2082,2.0,2.6015577
247,2134,3.0,3.370678
247,2478,4.0,3.2856755
247,2642,3.0,2.3608482
247,2716,5.0,3.810436
247,2720,2.0,2.1155977
247,2794,4.0,2.764083
247,2798,3.0,2.1298518
247,3258,3.0,2.8929098
247,3448,5.0,3.915928
248,151,4.0,3.9822683
248,541,5.0,4.289378
248,2067,4.0,4.1982803
248,3101,5.0,3.9672427
248,3527,5.0,4.0374055
248,4339,4.0,4.278709
249,356,5.0,4.051616
249,480,3.0,3.6735063
249,500,5.0,3.4904675
250,4011,4.5,4.313478
250,4995,5.0,4.307879
250,6333,4.0,4.1425414
250,32031,4.0,3.56709
250,48043,4.0,3.605557
250,52975,4.0,3.9203248
250,59725,3.5,3.7776117
250,68319,3.5,3.2544188
250,73017,4.0,4.3345957
250,81845,5.0,4.3766403
250,92259,5.0,4.5490756
250,103335,4.0,3.5876143
250,116797,4.0,4.660962
250,139385,4.0,3.900736
251,356,5.0,4.5181694
251,1270,5.0,4.3803267
251,3578,5.0,4.373783
251,5218,5.0,3.8199146
251,5618,5.0,4.443125
251,7254,5.0,3.6948168
251,8360,4.5,3.9949186
251,45722,4.5,4.06528
251,112852,4.0,4.2679124
251,122882,3.5,4.2587056
252,7,4.0,3.057813
252,95,4.0,3.0410528
252,135,4.0,2.7291985
252,673,5.0,2.566029
253,104,3.5,3.2343614
253,552,4.0,2.6290076
253,778,3.5,3.7400713
253,780,3.5,3.313675
253,784,4.5,2.5760128
253,852,4.5,2.9438062
253,1196,4.0,3.8990068
253,1250,4.5,3.7156966
253,1276,5.0,4.022165
253,1304,4.5,3.8636317
253,2686,2.0,3.464266
253,2918,4.5,3.8587193
253,3996,4.0,3.5998385
253,4034,2.5,3.7800972
253,4310,4.0,2.8485096
